taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type
yellow,2,2015-09-01T00:06:14.000+08:00,2015-09-01T00:09:21.000+08:00,N,1,0,0,-73.98770141601562,40.76863098144531,-73.98211669921875,40.77806091308594,1,0.78,4.5,0.5,0.5,1.74,0.0,0.3,7.54,1
yellow,2,2015-09-01T00:06:14.000+08:00,2015-09-01T00:17:56.000+08:00,N,1,0,0,-73.78348541259766,40.6485710144043,-73.86450958251953,40.6650276184082,2,6.1,18.0,0.5,0.5,0.0,0.0,0.3,19.3,2
yellow,2,2015-09-01T00:06:14.000+08:00,2015-09-01T00:11:15.000+08:00,N,1,0,0,-73.98878479003906,40.74482345581055,-74.00142669677734,40.746543884277344,3,0.99,5.5,0.5,0.5,1.36,0.0,0.3,8.16,1
yellow,1,2015-09-01T00:06:15.000+08:00,2015-09-01T00:19:56.000+08:00,N,1,0,0,-73.99520874023438,40.72527313232422,-73.99267578125,40.753387451171875,2,2.6,11.5,0.5,0.5,1.92,0.0,0.3,14.72,1
yellow,1,2015-09-01T00:06:15.000+08:00,2015-09-01T00:19:28.000+08:00,N,1,0,0,-73.98979187011719,40.73455047607422,-73.9848861694336,40.69186782836914,1,3.6,13.5,0.5,0.5,2.95,0.0,0.3,17.75,1
yellow,1,2015-09-01T00:06:15.000+08:00,2015-09-01T00:15:45.000+08:00,N,1,0,0,-73.9874267578125,40.76749038696289,-73.9874267578125,40.76749038696289,1,1.7,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2
yellow,2,2015-09-01T00:06:15.000+08:00,2015-09-01T00:13:14.000+08:00,N,1,0,0,-74.00706481933594,40.73996353149414,-73.98881530761719,40.748531341552734,1,1.59,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2
yellow,2,2015-09-01T00:06:15.000+08:00,2015-09-01T00:14:06.000+08:00,N,1,0,0,-73.99810028076172,40.73609161376953,-73.98394012451172,40.72560119628906,1,1.31,7.5,0.5,0.5,1.0,0.0,0.3,9.8,1
yellow,2,2015-09-01T00:06:15.000+08:00,2015-09-01T00:24:07.000+08:00,N,1,0,0,-73.96844482421875,40.75518035888672,-73.98373413085938,40.72577667236328,1,2.78,14.0,0.5,0.5,0.0,0.0,0.3,15.3,2
yellow,2,2015-09-01T00:06:16.000+08:00,2015-09-01T00:18:26.000+08:00,N,1,0,0,-73.98275756835938,40.7393798828125,-73.8720932006836,40.726478576660156,5,7.04,20.0,0.5,0.5,0.0,5.54,0.3,26.84,2
