yellow,2,2016-10-01T00:00:07.000+08:00,2016-10-01T00:54:40.000+08:00,N,1,132,37,,,,,1,17.86,57.5,0.5,0.5,0.0,0.0,0.3,58.8,2
yellow,2,2016-10-01T00:00:07.000+08:00,2016-10-01T00:03:50.000+08:00,N,1,48,50,,,,,1,0.8,5.0,0.5,0.5,1.26,0.0,0.3,7.56,1
yellow,2,2016-10-01T00:00:07.000+08:00,2016-10-01T00:10:19.000+08:00,N,1,112,148,,,,,2,3.43,12.5,0.5,0.5,0.0,0.0,0.3,13.8,2
yellow,2,2016-10-01T00:00:07.000+08:00,2016-10-01T00:22:24.000+08:00,N,1,138,24,,,,,2,8.7,26.5,0.5,0.5,8.34,5.54,0.3,41.68,1
yellow,2,2016-10-01T00:00:07.000+08:00,2016-10-01T00:10:17.000+08:00,N,1,164,236,,,,,5,3.11,11.0,0.5,0.5,2.46,0.0,0.3,14.76,1
yellow,1,2016-10-01T00:00:08.000+08:00,2016-10-01T00:12:20.000+08:00,N,1,79,87,,,,,1,3.5,13.0,0.5,0.5,2.85,0.0,0.3,17.15,1
yellow,1,2016-10-01T00:00:08.000+08:00,2016-10-01T00:20:16.000+08:00,N,1,79,88,,,,,1,2.6,14.5,0.5,0.5,2.0,0.0,0.3,17.8,1
yellow,1,2016-10-01T00:00:08.000+08:00,2016-10-01T00:05:23.000+08:00,N,1,68,48,,,,,1,0.8,5.5,0.5,0.5,1.35,0.0,0.3,8.15,1
yellow,1,2016-10-01T00:00:08.000+08:00,2016-10-01T00:02:48.000+08:00,N,1,255,112,,,,,1,0.8,4.5,0.5,0.5,1.0,0.0,0.3,6.8,1
yellow,2,2016-10-01T00:00:08.000+08:00,2016-10-01T00:19:24.000+08:00,N,1,229,238,,,,,6,3.96,16.0,0.5,0.5,0.0,0.0,0.3,17.3,2
yellow,2,2016-10-01T00:00:08.000+08:00,2016-10-01T00:21:01.000+08:00,N,1,132,89,,,,,1,14.03,38.5,0.5,0.5,0.0,0.0,0.3,39.8,2
yellow,2,2016-10-01T00:00:08.000+08:00,2016-10-01T00:12:23.000+08:00,N,1,229,48,,,,,1,1.69,9.5,0.5,0.5,2.16,0.0,0.3,12.96,1
yellow,1,2016-10-01T00:00:09.000+08:00,2016-10-01T00:08:40.000+08:00,N,1,148,90,,,,,2,1.8,8.5,0.5,0.5,1.5,0.0,0.3,11.3,1
yellow,1,2016-10-01T00:00:09.000+08:00,2016-10-01T00:14:45.000+08:00,N,1,90,148,,,,,1,1.9,10.5,0.5,0.5,0.0,0.0,0.3,11.8,2
yellow,1,2016-10-01T00:00:09.000+08:00,2016-10-01T00:17:52.000+08:00,N,1,230,148,,,,,1,3.1,13.5,0.5,0.5,1.0,0.0,0.3,15.8,1
yellow,1,2016-10-01T00:00:09.000+08:00,2016-10-01T00:10:28.000+08:00,N,1,151,48,,,,,1,3.6,13.0,0.5,0.5,2.85,0.0,0.3,17.15,1
yellow,1,2016-10-01T00:00:10.000+08:00,2016-10-01T00:28:04.000+08:00,N,1,49,100,,,,,1,6.8,24.5,0.5,0.5,0.0,0.0,0.3,25.8,1
yellow,1,2016-10-01T00:00:10.000+08:00,2016-10-01T00:15:51.000+08:00,N,1,249,257,,,,,1,7.7,22.5,0.5,0.5,3.0,0.0,0.3,26.8,1
