,Trip_Pickup_DateTime,Passenger_Count
729,2009-01-10 20:29:00,2.0
730,2009-01-16 23:49:49,1.0
731,2009-01-11 15:27:00,1.0
732,2009-01-11 13:30:00,2.0
733,2009-01-07 19:21:00,1.0
734,2009-01-17 06:16:55,1.0
735,2009-01-16 19:31:45,3.0
736,2009-01-17 13:04:07,1.0
737,2009-01-16 17:32:14,1.0
738,2009-01-27 06:50:18,1.0
739,2009-01-07 22:22:00,5.0
740,2009-01-08 13:25:00,1.0
741,2009-01-09 03:35:00,5.0
742,2009-01-08 17:02:00,1.0
743,2009-01-08 22:07:00,2.0
744,2009-01-09 07:59:00,5.0
745,2009-01-08 17:21:00,1.0
746,2009-01-08 16:41:00,1.0
747,2009-01-08 18:45:00,2.0
748,2009-01-03 22:25:14,1.0
749,2009-01-15 00:26:00,4.0
750,2009-01-01 03:28:31,3.0
751,2009-01-09 04:25:00,1.0
752,2009-01-08 16:50:00,1.0
753,2009-01-08 23:55:00,1.0
754,2009-01-09 07:57:00,5.0
755,2009-01-09 04:54:00,1.0
756,2009-01-09 08:08:00,1.0
757,2009-01-09 03:41:00,1.0
758,2009-01-09 11:29:00,5.0
759,2009-01-09 02:50:00,1.0
760,2009-01-08 19:58:00,2.0
761,2009-01-03 12:54:02,3.0
762,2009-01-03 17:25:57,2.0
763,2009-01-14 16:25:00,1.0
764,2009-01-02 23:50:57,2.0
765,2009-01-01 01:51:01,1.0
766,2009-01-17 00:29:25,1.0
767,2009-01-09 12:16:00,1.0
768,2009-01-09 08:50:00,1.0
769,2009-01-09 14:10:00,5.0
770,2009-01-09 12:55:00,1.0
771,2009-01-17 02:14:08,1.0
772,2009-01-07 18:59:00,1.0
773,2009-01-09 09:39:00,5.0
774,2009-01-09 00:14:00,1.0
775,2009-01-08 18:24:00,1.0
776,2009-01-08 21:48:00,5.0
777,2009-01-09 00:17:00,2.0
778,2009-01-09 14:47:00,1.0
779,2009-01-08 19:29:00,1.0
780,2009-01-09 06:24:00,1.0
781,2009-01-09 14:53:00,5.0
782,2009-01-09 02:08:00,5.0
783,2009-01-09 13:11:00,1.0
784,2009-01-09 14:12:00,1.0
785,2009-01-08 20:39:00,1.0
786,2009-01-09 15:21:00,2.0
787,2009-01-09 16:37:00,3.0
788,2009-01-09 10:57:00,5.0
789,2009-01-08 21:23:00,1.0
790,2009-01-08 17:36:00,5.0
791,2009-01-09 18:04:00,3.0
792,2009-01-09 12:02:00,1.0
793,2009-01-08 16:55:00,1.0
794,2009-01-09 15:44:00,2.0
795,2009-01-08 17:48:00,3.0
796,2009-01-08 13:45:00,5.0
797,2009-01-09 18:49:00,1.0
798,2009-01-09 18:10:00,1.0
799,2009-01-08 18:10:00,2.0
800,2009-01-09 16:47:00,1.0
801,2009-01-17 14:25:49,1.0
802,2009-01-17 12:48:32,1.0
803,2009-01-09 11:47:00,1.0
804,2009-01-09 19:12:00,1.0
805,2009-01-09 21:29:00,2.0
806,2009-01-09 08:13:00,1.0
807,2009-01-09 19:54:00,1.0
808,2009-01-09 19:28:00,1.0
809,2009-01-09 18:28:00,5.0
810,2009-01-09 19:18:00,1.0
811,2009-01-17 04:45:25,1.0
812,2009-01-08 22:14:00,1.0
813,2009-01-10 06:06:00,5.0
814,2009-01-17 14:50:59,1.0
815,2009-01-09 18:42:00,1.0
816,2009-01-17 02:04:56,2.0
817,2009-01-17 09:05:07,1.0
818,2009-01-10 01:21:00,1.0
819,2009-01-09 21:23:00,1.0
820,2009-01-17 06:58:51,1.0
821,2009-01-17 12:49:59,1.0
822,2009-01-10 10:50:00,1.0
823,2009-01-09 19:59:00,1.0
824,2009-01-17 15:08:22,1.0
825,2009-01-09 22:52:00,1.0
826,2009-01-08 05:38:00,1.0
827,2009-01-17 12:36:14,1.0
828,2009-01-08 21:15:00,5.0
829,2009-01-10 09:09:00,1.0
830,2009-01-17 09:53:49,1.0
831,2009-01-10 11:43:00,1.0
832,2009-01-10 13:23:00,5.0
833,2009-01-10 07:54:00,5.0
834,2009-01-10 12:14:00,3.0
835,2009-01-15 09:47:00,1.0
836,2009-01-15 12:47:00,2.0
837,2009-01-16 16:39:22,1.0
838,2009-01-15 12:22:00,1.0
839,2009-01-14 20:10:00,1.0
840,2009-01-14 17:15:00,1.0
841,2009-01-15 15:16:00,1.0
842,2009-01-15 02:09:00,1.0
843,2009-01-01 21:40:15,2.0
844,2009-01-15 15:48:00,1.0
845,2009-01-06 16:11:00,1.0
846,2009-01-15 14:35:00,3.0
847,2009-01-15 10:21:00,5.0
848,2009-01-15 11:51:00,1.0
849,2009-01-16 07:57:53,1.0
850,2009-01-15 15:14:00,1.0
851,2009-01-16 20:46:59,1.0
852,2009-01-15 07:31:00,1.0
853,2009-01-16 13:15:51,1.0
854,2009-01-23 08:08:07,1.0
855,2009-01-05 13:14:00,5.0
856,2009-01-15 10:36:00,1.0
857,2009-01-15 08:43:00,1.0
858,2009-01-14 18:22:00,1.0
859,2009-01-06 16:34:00,2.0
860,2009-01-15 06:56:00,1.0
861,2009-01-15 09:17:00,5.0
862,2009-01-15 05:48:00,5.0
863,2009-01-15 13:49:00,1.0
864,2009-01-14 19:50:00,2.0
865,2009-01-15 06:38:00,5.0
866,2009-01-15 03:48:00,4.0
867,2009-01-16 18:51:01,1.0
868,2009-01-16 16:09:11,1.0
869,2009-01-01 10:49:00,1.0
870,2009-01-17 00:24:06,1.0
871,2009-01-08 14:26:00,5.0
872,2009-01-16 20:22:37,1.0
873,2009-01-16 23:05:45,1.0
874,2009-01-16 21:58:05,4.0
875,2009-01-15 09:33:00,5.0
876,2009-01-15 11:24:00,1.0
877,2009-01-16 18:57:31,1.0
878,2009-01-17 01:52:35,1.0
879,2009-01-08 15:45:00,1.0
880,2009-01-14 20:06:00,1.0
881,2009-01-14 23:17:00,1.0
882,2009-01-07 18:37:00,1.0
883,2009-01-14 19:57:00,1.0
884,2009-01-14 18:34:00,5.0
885,2009-01-14 22:38:00,1.0
886,2009-01-08 02:54:00,1.0
887,2009-01-01 10:50:00,1.0
888,2009-01-08 14:52:00,1.0
889,2009-01-17 02:29:22,1.0
890,2009-01-16 09:42:35,1.0
891,2009-01-08 08:06:00,1.0
892,2009-01-17 01:44:09,1.0
893,2009-01-17 02:26:47,1.0
894,2009-01-08 12:03:00,1.0
895,2009-01-07 19:26:00,3.0
896,2009-01-08 13:56:00,2.0
897,2009-01-08 12:03:00,1.0
898,2009-01-07 22:13:00,2.0
899,2009-01-08 09:35:00,3.0
900,2009-01-08 10:53:00,1.0
901,2009-01-08 06:31:00,4.0
902,2009-01-07 22:53:00,1.0
903,2009-01-08 08:42:00,1.0
904,2009-01-08 08:23:00,3.0
905,2009-01-28 10:55:37,1.0
906,2009-01-08 07:55:00,1.0
907,2009-01-07 16:52:00,1.0
908,2009-01-07 19:47:00,5.0
909,2009-01-08 11:53:00,5.0
910,2009-01-14 18:47:00,1.0
911,2009-01-27 11:14:54,2.0
912,2009-01-08 14:09:00,5.0
913,2009-01-08 08:17:00,2.0
914,2009-01-08 08:53:00,1.0
915,2009-01-07 19:48:00,1.0
916,2009-01-08 11:44:00,5.0
917,2009-01-16 10:01:05,1.0
918,2009-01-08 09:25:00,5.0
919,2009-01-25 18:11:30,4.0
920,2009-01-07 17:21:00,1.0
921,2009-01-08 13:40:00,5.0
922,2009-01-08 20:17:00,1.0
923,2009-01-07 23:15:00,2.0
924,2009-01-08 06:29:00,1.0
925,2009-01-08 05:52:00,1.0
926,2009-01-17 02:09:32,1.0
927,2009-01-03 14:38:17,1.0
928,2009-01-14 19:06:00,1.0
929,2009-01-07 17:24:00,1.0
930,2009-01-07 19:04:00,1.0
931,2009-01-16 19:35:09,1.0
932,2009-01-09 01:06:00,1.0
933,2009-01-07 16:36:00,1.0
934,2009-01-08 18:37:00,3.0
935,2009-01-16 14:43:29,2.0
936,2009-01-15 18:59:33,1.0
937,2009-01-04 06:44:00,5.0
938,2009-01-05 21:05:00,1.0
939,2009-01-07 03:27:00,1.0
940,2009-01-07 01:39:00,1.0
941,2009-01-06 16:58:00,1.0
942,2009-01-06 20:23:00,1.0
943,2009-01-06 15:15:00,5.0
944,2009-01-16 13:21:55,1.0
945,2009-01-06 10:09:00,1.0
946,2009-01-07 08:20:00,5.0
947,2009-01-16 11:47:48,1.0
948,2009-01-27 14:01:03,1.0
949,2009-01-06 17:37:00,5.0
950,2009-01-16 15:22:59,1.0
951,2009-01-16 06:21:21,1.0
952,2009-01-06 18:03:00,1.0
953,2009-01-16 11:46:36,1.0
954,2009-01-06 20:02:00,1.0
955,2009-01-06 17:45:00,1.0
956,2009-01-06 23:48:00,2.0
957,2009-01-20 11:12:40,1.0
958,2009-01-26 21:37:50,1.0
959,2009-01-06 20:08:00,1.0
960,2009-01-06 21:23:00,5.0
961,2009-01-07 09:43:00,1.0
962,2009-01-06 18:58:00,3.0
963,2009-01-08 09:52:00,1.0
964,2009-01-06 20:21:00,1.0
965,2009-01-06 18:52:00,2.0
966,2009-01-16 15:15:01,1.0
967,2009-01-08 10:35:00,5.0
968,2009-01-14 12:35:00,1.0
969,2009-01-13 21:10:00,5.0
970,2009-01-13 20:52:00,1.0
971,2009-01-13 17:13:00,1.0
972,2009-01-16 15:02:03,1.0
973,2009-01-14 01:16:00,1.0
974,2009-01-05 21:14:00,1.0
975,2009-01-16 13:22:34,1.0
976,2009-01-06 21:53:00,1.0
977,2009-01-14 09:48:00,2.0
978,2009-01-21 11:33:17,1.0
979,2009-01-14 11:01:00,1.0
980,2009-01-06 16:03:00,1.0
981,2009-01-07 09:09:00,1.0
982,2009-01-14 16:42:00,5.0
983,2009-01-14 07:15:00,1.0
984,2009-01-14 09:27:00,1.0
985,2009-01-14 05:46:00,1.0
986,2009-01-06 07:05:00,5.0
987,2009-01-14 17:32:00,1.0
988,2009-01-14 09:36:00,1.0
989,2009-01-13 16:13:00,1.0
990,2009-01-13 21:54:00,1.0
991,2009-01-14 15:25:00,1.0
992,2009-01-13 18:45:00,1.0
993,2009-01-14 10:00:00,5.0
994,2009-01-05 22:30:00,1.0
995,2009-01-06 13:04:00,1.0
996,2009-01-14 18:07:00,1.0
997,2009-01-15 01:14:00,2.0
998,2009-01-26 20:56:47,1.0
999,2009-01-14 20:45:00,1.0
